Employee_ID,Department,Gender,Age,Hire_Date,Performance_Score,Absences_per_Month,Salary_USD,Tenure_Years,,,,,,
E-4946,Finance,Male,38,02/05/2012,3.28,6,4418.43,13.5,,,,,,
E-4947,Finance,Female,55,09/05/2023,2.33,11,9540.54,2.5,,,,,,
E-4948,Operations,Male,60,07/08/2014,2.16,10,5273.27,11.2,,,,,,
E-4949,IT,Male,46,15/12/2020,2.07,14,9155.99,4.9,,,,,,
E-4950,Marketing,Male,25,27/01/2024,4.3,10,13707.43,1.8,,,,,,
E-4951,IT,Male,58,18/06/2023,2.45,14,12728.58,2.4,,,,,,
E-4952,Marketing,Female,26,08/11/2013,4.32,6,5850.83,12,,,,,,
E-4953,Marketing,Female,26,08/06/2010,2.54,11,8615.34,15.4,,,,,,
E-4954,HR,Male,23,26/04/2012,3.31,7,13365.8,13.5,,,,,,
E-4955,Marketing,Female,43,16/01/2015,2.48,10,12248.74,10.8,,,,,,
E-4956,Finance,Male,54,14/06/2019,2.18,15,14907.16,6.4,,,,,,
E-4957,HR,Female,36,24/07/2014,2.41,1,4811.51,11.3,,,,,,
E-4958,IT,Female,48,31/12/2010,2.31,15,14498.06,14.8,,,,,,
E-4959,Operations,Male,30,11/10/2021,4.18,5,5109.5,4.1,,,,,,
E-4960,Sales,Male,47,18/04/2018,3.43,4,11307.4,7.5,,,,,,
E-4961,Finance,Female,44,27/11/2014,1.99,13,12676.87,10.9,,,,,,
E-4962,Operations,Female,24,14/10/2018,2.05,7,3195.02,7.1,,,,,,
E-4963,Sales,Male,50,27/01/2014,4.51,8,10612.98,11.8,,,,,,
E-4964,IT,Male,40,28/10/2016,2.06,5,8997.38,9,,,,,,
E-4965,Marketing,Female,43,24/03/2022,3.99,11,9270.43,3.6,,,,,,
E-4966,Marketing,Male,40,19/07/2011,1.72,10,14391.7,14.3,,,,,,
E-4967,Sales,Female,34,25/09/2025,3.72,6,3952.84,0.1,,,,,,
E-4968,HR,Male,60,19/04/2011,4.58,12,9754.29,14.5,,,,,,
E-4969,IT,Male,52,28/10/2021,3.45,6,4712.32,4,,,,,,
E-4970,Finance,Female,47,30/07/2022,3.28,2,11011.18,3.3,,,,,,
E-4971,Finance,Female,54,04/06/2018,4.8,11,4414.06,7.4,,,,,,
E-4972,Operations,Male,43,19/05/2018,2.98,1,14539.1,7.5,,,,,,
E-4973,HR,Female,23,07/08/2016,4.22,14,11407.09,9.2,,,,,,
E-4974,HR,Female,29,02/12/2019,3.22,8,11427.45,5.9,,,,,,
E-4975,Finance,Female,47,15/01/2011,3.94,12,14321.44,14.8,,,,,,
E-4976,Finance,Male,33,13/04/2011,3.13,0,7513.69,14.6,,,,,,
E-4977,Finance,Male,38,24/02/2017,2.27,14,13225.1,8.7,,,,,,
E-4978,IT,Male,28,06/08/2015,1.88,8,8836.9,10.2,,,,,,
E-4979,IT,Female,27,05/12/2014,3.05,6,14107.67,10.9,,,,,,
E-4980,Finance,Female,40,18/12/2012,2.28,10,8884.9,12.9,,,,,,
E-4981,Operations,Male,36,05/06/2020,1.95,11,13633.05,5.4,,,,,,
E-4982,IT,Female,37,02/11/2024,2.79,10,6241,1,,,,,,
E-4983,HR,Female,35,14/09/2010,4.94,1,5012.66,15.1,,,,,,
E-4984,HR,Male,60,10/07/2018,4.75,1,8736.08,7.3,,,,,,
E-4985,Sales,Male,54,17/08/2022,2.33,13,6095.77,3.2,,,,,,
E-4986,HR,Male,55,08/04/2019,4.71,4,5717.43,6.6,,,,,,
E-4987,Operations,Female,54,18/06/2012,4.6,6,9543.63,13.4,,,,,,
E-4988,Sales,Female,29,09/07/2014,4.58,2,12703.91,11.3,,,,,,
E-4989,Sales,Male,37,14/02/2019,2.38,4,14420.29,6.7,,,,,,
E-4990,Marketing,Male,46,18/01/2024,1.74,8,9392.44,1.8,,,,,,
E-4991,IT,Female,30,11/04/2012,1.62,2,4323.75,13.6,,,,,,
E-4992,Finance,Male,43,29/03/2020,1.9,2,8855.61,5.6,,,,,,
E-4993,Operations,Male,30,02/07/2024,3.11,12,11297.45,1.3,,,,,,
E-4994,HR,Male,22,05/03/2016,4.53,2,8399.19,9.7,,,,,,
E-4995,Sales,Female,43,30/07/2011,3.86,0,4698.32,14.3,,,,,,
E-4996,IT,Female,42,12/11/2023,3.27,1,8626.27,2,,,,,,
E-4997,IT,Female,55,06/02/2018,2.71,0,11868.84,7.7,,,,,,
E-4998,Sales,Female,47,19/05/2017,4.64,15,6828.8,8.5,,,,,,
E-4999,Marketing,Female,41,29/06/2025,2.47,3,4719.54,0.3,,,,,,
E-5000,Marketing,Female,51,18/11/2013,2.97,4,12908.24,12,,,,,,
E-5001,Finance,Male,39,26/01/2024,3.56,4,4005.21,1.8,,,,,,
E-5002,Sales,Male,44,03/07/2020,4.8,14,12867.98,5.3,,,,,,
E-5003,IT,Female,24,18/04/2021,1.79,15,9939.85,4.5,,,,,,
E-5004,IT,Male,44,23/07/2019,1.7,14,8077.98,6.3,,,,,,
E-5005,Finance,Female,27,21/07/2016,3.26,15,5790.57,9.3,,,,,,
E-5006,HR,Male,34,26/11/2024,1.91,10,11159.86,0.9,,,,,,
E-5007,Operations,Male,41,26/10/2019,4.98,15,13060.11,6,,,,,,
E-5008,HR,Female,25,24/06/2013,4.33,4,11197.37,12.4,,,,,,
E-5009,IT,Female,46,13/01/2017,4.09,14,7745.51,8.8,,,,,,
E-5010,Finance,Male,29,28/05/2017,3.24,8,12509.81,8.4,,,,,,
E-5011,Operations,Male,45,19/03/2024,4.88,13,9018.13,1.6,,,,,,
E-5012,Sales,Female,50,06/05/2011,4.45,7,3438.62,14.5,,,,,,
E-5013,Operations,Male,37,13/08/2016,3.88,3,5698.38,9.2,,,,,,
E-5014,IT,Female,60,20/08/2016,3.62,5,14264.19,9.2,,,,,,
E-5015,Marketing,Male,54,27/09/2013,3.31,2,13797.58,12.1,,,,,,
E-5016,IT,Male,50,09/03/2021,4.32,9,6791.13,4.7,,,,,,
E-5017,Marketing,Male,49,02/09/2023,2.98,1,6245.77,2.2,,,,,,
E-5018,IT,Female,29,13/08/2019,4.68,7,4597.06,6.2,,,,,,
E-5019,Finance,Male,46,06/04/2025,3.2,4,4774.04,0.6,,,,,,
E-5020,Sales,Female,29,22/02/2012,4.52,11,10420.49,13.7,,,,,,
E-5021,HR,Male,40,12/09/2024,2.72,7,6032.28,1.1,,,,,,
E-5022,HR,Male,58,06/05/2017,3.19,9,6269.78,8.5,,,,,,
E-5023,HR,Female,59,26/01/2022,4.76,3,10906.53,3.8,,,,,,
E-5024,Marketing,Male,25,24/02/2025,3.61,1,3389.17,0.7,,,,,,
E-5025,Sales,Female,26,11/07/2017,3.5,1,9160.85,8.3,,,,,,
E-5026,Finance,Male,35,11/08/2022,2.97,0,4430.54,3.2,,,,,,
E-5027,IT,Female,25,15/06/2013,4.4,15,4824.19,12.4,,,,,,
E-5028,HR,Female,27,19/11/2019,2.36,8,8612.1,6,,,,,,
E-5029,HR,Male,49,07/09/2023,2.14,4,7721.76,2.2,,,,,,
E-5030,Sales,Female,52,05/03/2010,4.96,4,8868.25,15.7,,,,,,
E-5031,Sales,Female,36,01/12/2015,2.82,11,7410.61,9.9,,,,,,
E-5032,Finance,Female,33,23/07/2010,2.09,5,8962.96,15.3,,,,,,
E-5033,Finance,Female,39,19/05/2015,3.99,15,7766,10.5,,,,,,
E-5034,HR,Male,43,23/05/2018,1.91,1,10723.05,7.4,,,,,,
E-5035,Finance,Female,48,19/09/2016,4.74,8,10590.19,9.1,,,,,,
E-5036,Finance,Female,24,14/11/2019,4.38,11,13328.21,6,,,,,,
E-5037,Sales,Male,59,15/05/2022,3.16,5,11029.85,3.5,,,,,,
E-5038,IT,Female,59,01/08/2020,4.01,15,7537.07,5.3,,,,,,
E-5039,HR,Male,59,29/12/2023,2.41,3,9723.4,1.8,,,,,,
E-5040,Sales,Male,24,08/07/2012,2.55,14,9316.3,13.3,,,,,,
E-5041,HR,Female,60,26/09/2014,1.8,3,11877.73,11.1,,,,,,
E-5042,IT,Male,41,05/05/2024,1.9,7,8486.09,1.5,,,,,,
E-5043,Finance,Male,56,23/01/2017,4.92,12,6720.93,8.8,,,,,,
E-5044,Finance,Male,44,07/02/2015,4.38,9,9993.05,10.7,,,,,,
E-5045,Operations,Female,28,20/08/2023,2.93,3,13692.3,2.2,,,,,,
E-5046,HR,Female,57,16/02/2012,2.5,2,7069.65,13.7,,,,,,
E-5047,Marketing,Male,50,06/06/2010,4.16,8,11593.01,15.4,,,,,,
E-5048,HR,Male,28,28/03/2010,3.57,6,12029.65,15.6,,,,,,
E-5049,IT,Male,27,28/09/2023,3.71,9,4152.34,2.1,,,,,,
E-5050,HR,Male,27,31/03/2010,2.62,7,8625.62,15.6,,,,,,
E-5051,Marketing,Female,32,24/09/2021,2.13,2,5599.62,4.1,,,,,,
E-5052,Operations,Female,37,24/01/2023,4.46,7,8607.61,2.8,,,,,,
E-5053,Sales,Female,60,21/08/2025,2.06,7,13829.52,0.2,,,,,,
E-5054,IT,Female,25,09/03/2019,4.54,12,8965.6,6.7,,,,,,
E-5055,Operations,Male,56,04/01/2011,3.61,10,4154.49,14.8,,,,,,
E-5056,HR,Female,47,31/07/2023,2.25,12,7739.54,2.3,,,,,,
E-5057,IT,Female,52,10/09/2019,4.34,11,8840.04,6.1,,,,,,
E-5058,Marketing,Female,27,10/01/2017,3.05,12,4303.45,8.8,,,,,,
E-5059,Sales,Female,48,26/05/2017,3.16,6,12476.46,8.4,,,,,,
E-5060,HR,Female,44,25/06/2020,3.45,1,14997.15,5.4,,,,,,
E-5061,IT,Male,52,26/09/2016,2.82,6,14476.63,9.1,,,,,,
E-5062,Operations,Female,60,10/08/2021,1.95,9,14981.11,4.2,,,,,,
E-5063,Finance,Male,23,27/11/2024,4.04,6,14503.91,0.9,,,,,,
E-5064,Sales,Female,38,16/12/2011,1.79,2,5972.24,13.9,,,,,,
E-5065,IT,Male,37,25/01/2015,4.81,11,7609.3,10.8,,,,,,
E-5066,Marketing,Female,27,29/11/2017,1.65,1,8794.08,7.9,,,,,,
E-5067,Marketing,Female,60,17/05/2011,3.84,0,7457.91,14.5,,,,,,
E-5068,Finance,Female,35,29/03/2024,1.86,12,9558.36,1.6,,,,,,
E-5069,Operations,Female,46,29/12/2010,4.98,1,3323.79,14.9,,,,,,
E-5070,IT,Female,46,17/02/2023,4.64,3,11685.19,2.7,,,,,,
E-5071,Operations,Male,49,20/09/2025,1.68,11,11333.08,0.1,,,,,,
E-5072,IT,Female,57,27/04/2014,4.94,10,12157.08,11.5,,,,,,
E-5073,Sales,Male,56,13/08/2011,3.89,5,10810.65,14.2,,,,,,
E-5074,Sales,Male,57,05/05/2014,2.8,2,14590.52,11.5,,,,,,
E-5075,Marketing,Male,22,19/11/2012,3.24,12,14573.34,13,,,,,,
E-5076,Operations,Female,41,25/06/2023,2.28,13,12466.79,2.4,,,,,,
E-5077,IT,Female,24,30/06/2012,3.69,12,7106.07,13.3,,,,,,
E-5078,HR,Male,30,05/10/2012,4.32,0,6371.83,13.1,,,,,,
E-5079,Operations,Male,41,23/02/2020,2.89,2,11826.65,5.7,,,,,,
E-5080,Finance,Male,28,12/12/2019,1.99,14,10470.64,5.9,,,,,,
E-5081,Sales,Male,60,01/06/2011,3.03,10,12678.54,14.4,,,,,,
E-5082,Operations,Male,59,19/04/2019,1.72,12,9960.88,6.5,,,,,,
E-5083,Finance,Male,56,12/12/2022,2.35,12,8812.54,2.9,,,,,,
E-5084,HR,Male,54,14/02/2025,2.44,15,4510.83,0.7,,,,,,
E-5085,Operations,Male,28,23/09/2017,2.07,1,12336.06,8.1,,,,,,
E-5086,Marketing,Male,25,12/09/2023,2,15,6904.37,2.1,,,,,,
E-5087,IT,Male,35,10/09/2012,4.36,8,13341.14,13.2,,,,,,
E-5088,Marketing,Male,24,16/07/2015,2.1,9,4381.09,10.3,,,,,,
E-5089,Sales,Female,46,04/10/2015,2.27,7,5087.01,10.1,,,,,,
E-5090,Sales,Male,24,26/12/2011,3.78,3,3104.56,13.9,,,,,,
E-5091,Sales,Male,55,17/09/2014,3.36,7,4885.4,11.1,,,,,,
E-5092,Finance,Female,42,06/08/2021,4.76,2,12978.79,4.2,,,,,,
E-5093,HR,Female,37,08/06/2016,3.67,11,10711.85,9.4,,,,,,
E-5094,Marketing,Female,48,11/10/2022,2.62,15,4029.47,3.1,,,,,,
E-5095,Marketing,Male,34,16/02/2012,3.37,3,4392.26,13.7,,,,,,
E-5096,Marketing,Female,31,21/12/2018,1.7,4,4032.78,6.9,,,,,,
E-5097,IT,Male,50,13/05/2017,1.82,7,4548.67,8.5,,,,,,
E-5098,Finance,Male,50,12/08/2012,4.72,4,13035.08,13.2,,,,,,
E-5099,Finance,Female,55,27/07/2017,1.71,11,13311.94,8.3,,,,,,
E-5100,HR,Female,57,20/02/2019,2.91,5,9829.05,6.7,,,,,,
E-5101,IT,Female,39,20/05/2022,4.61,0,10160.58,3.5,,,,,,
E-5102,Finance,Male,60,02/01/2024,2.49,7,8794.73,1.8,,,,,,
E-5103,HR,Female,58,15/10/2010,4.58,0,4035.46,15.1,,,,,,
E-5104,IT,Female,39,23/05/2017,2.42,14,12791.66,8.4,,,,,,
E-5105,Marketing,Female,28,28/08/2012,2.32,8,4030.07,13.2,,,,,,
E-5106,Sales,Male,57,23/11/2015,1.61,1,9505.98,9.9,,,,,,
E-5107,Sales,Female,34,05/02/2015,2.65,10,14104.4,10.7,,,,,,
E-5108,HR,Male,33,17/11/2010,2.91,7,13155.25,15,,,,,,
E-5109,IT,Male,49,10/11/2024,4.86,5,6265.43,1,,,,,,
E-5110,Sales,Female,37,09/04/2012,4.07,0,11572.03,13.6,,,,,,
E-5111,Sales,Male,50,17/11/2022,3.8,11,11947.86,3,,,,,,
E-5112,IT,Female,53,09/05/2022,1.68,2,13132.39,3.5,,,,,,
E-5113,IT,Male,44,24/02/2024,1.67,11,3406.3,1.7,,,,,,
E-5114,HR,Male,41,27/01/2011,3.9,11,5594.49,14.8,,,,,,
E-5115,Sales,Female,56,22/09/2024,2,7,4416.87,1.1,,,,,,
E-5116,IT,Male,43,21/02/2012,3.17,2,13584.99,13.7,,,,,,
E-5117,HR,Female,53,24/04/2011,4.86,10,3412.75,14.5,,,,,,
E-5118,HR,Male,46,16/02/2020,3.35,15,14674.8,5.7,,,,,,
E-5119,IT,Female,40,28/02/2011,3.78,6,11504.46,14.7,,,,,,
E-5120,IT,Male,60,05/02/2025,2.76,0,11784.34,0.7,,,,,,
E-5121,Finance,Female,48,01/01/2021,2.63,9,8213.72,4.8,,,,,,
E-5122,Sales,Female,38,08/04/2023,3.68,9,14980.15,2.6,,,,,,
E-5123,Sales,Female,31,17/06/2019,3.35,3,11085.7,6.4,,,,,,
E-5124,Operations,Male,26,21/12/2018,2.08,13,6111.33,6.9,,,,,,
E-5125,HR,Male,22,27/08/2019,3.13,13,6087.31,6.2,,,,,,
E-5126,Sales,Female,51,31/12/2010,4.06,10,11413.45,14.8,,,,,,
E-5127,HR,Male,26,11/12/2024,3.92,2,11872.12,0.9,,,,,,
E-5128,Sales,Female,33,03/07/2017,3.96,3,9671.9,8.3,,,,,,
E-5129,Finance,Female,37,08/07/2017,3.6,15,9863.55,8.3,,,,,,
E-5130,IT,Female,25,13/06/2014,2.66,15,11457.67,11.4,,,,,,
E-5131,Sales,Male,36,25/02/2018,3.7,4,10131.44,7.7,,,,,,
E-5132,Marketing,Female,42,02/05/2012,3.06,4,6427.84,13.5,,,,,,
E-5133,Marketing,Male,27,15/12/2021,3.94,10,5619.28,3.9,,,,,,
E-5134,Finance,Male,52,31/01/2015,2.97,3,7891.2,10.8,,,,,,
E-5135,IT,Male,39,19/04/2023,2.27,0,7985.9,2.5,,,,,,
E-5136,Marketing,Male,37,09/05/2015,2.24,12,13343.17,10.5,,,,,,
E-5137,Sales,Male,22,06/11/2013,1.57,10,9838.44,12,,,,,,
E-5138,Sales,Female,44,07/05/2025,4.56,7,4620.83,0.5,,,,,,
E-5139,Finance,Male,27,18/04/2021,4.09,12,8913.77,4.5,,,,,,
E-5140,Operations,Male,27,24/12/2015,3.52,7,11344.17,9.9,,,,,,
E-5141,Operations,Male,22,10/02/2024,3.85,3,13340.23,1.7,,,,,,
E-5142,Sales,Female,43,23/08/2019,3.13,12,11623.56,6.2,,,,,,
E-5143,Finance,Female,59,19/07/2016,1.96,13,3721.04,9.3,,,,,,
E-5144,Finance,Female,52,13/02/2021,2.58,9,6079.42,4.7,,,,,,
E-5145,Operations,Male,44,04/06/2010,3.95,2,8408.84,15.4,,,,,,
E-5146,Sales,Male,29,22/12/2013,4.6,0,10355.42,11.9,,,,,,
E-5147,Marketing,Female,32,17/05/2014,4.9,4,7018.3,11.5,,,,,,
E-5148,Finance,Female,55,09/09/2012,2.76,0,13679.38,13.2,,,,,,
E-5149,Sales,Male,25,24/08/2021,2.33,9,7116.82,4.2,,,,,,
E-5150,HR,Male,40,13/07/2021,4.47,5,7296.07,4.3,,,,,,
E-5151,HR,Female,37,17/07/2014,2.11,5,7755.15,11.3,,,,,,
E-5152,HR,Female,51,07/05/2011,1.62,0,8913.13,14.5,,,,,,
E-5153,Sales,Female,32,16/10/2015,2.59,1,6911.21,10.1,,,,,,
E-5154,IT,Female,49,26/08/2011,2.03,5,12692.95,14.2,,,,,,
E-5155,Operations,Male,30,06/04/2021,4.28,6,4971.73,4.6,,,,,,
E-5156,Operations,Female,56,07/05/2022,2.51,3,6297.2,3.5,,,,,,
E-5157,HR,Female,34,25/09/2023,3.47,3,7450.06,2.1,,,,,,
E-5158,IT,Male,60,30/07/2013,2.36,3,4093.9,12.3,,,,,,
E-5159,HR,Male,49,23/03/2024,2.65,6,9991.54,1.6,,,,,,
E-5160,Finance,Female,22,08/02/2025,1.73,14,5378.78,0.7,,,,,,
E-5161,Finance,Female,24,13/09/2017,1.53,1,9895.76,8.1,,,,,,
E-5162,Finance,Male,36,31/01/2021,4.48,7,14772.12,4.8,,,,,,
E-5163,Operations,Male,29,17/03/2015,2.8,10,6819.66,10.6,,,,,,
E-5164,Sales,Female,47,05/11/2012,3.9,6,12854.66,13,,,,,,
E-5165,Marketing,Female,29,19/10/2018,4.18,4,3474.91,7,,,,,,
E-5166,Sales,Female,55,23/05/2017,4.53,0,11222.4,8.4,,,,,,
E-5167,Finance,Male,38,05/10/2021,2.52,5,12721.25,4.1,,,,,,
E-5168,Finance,Male,49,03/04/2021,1.7,12,5906.94,4.6,,,,,,
E-5169,IT,Male,50,08/11/2010,4.36,1,6933.67,15,,,,,,
E-5170,IT,Female,37,20/07/2016,4.64,11,11650.63,9.3,,,,,,
E-5171,Operations,Male,51,09/05/2021,2.5,8,3301.07,4.5,,,,,,
E-5172,IT,Male,38,30/12/2024,1.55,5,14714.41,0.8,,,,,,
E-5173,Operations,Male,28,12/12/2011,2.73,0,5527.18,13.9,,,,,,
E-5174,Sales,Female,24,26/01/2023,3.72,6,3904.98,2.8,,,,,,
E-5175,Sales,Male,59,06/09/2024,2.29,12,6887.86,1.2,,,,,,
E-5176,Finance,Male,57,18/08/2016,1.87,9,10738.09,9.2,,,,,,
E-5177,IT,Male,42,30/04/2013,3.63,8,12997.15,12.5,,,,,,
E-5178,Marketing,Female,50,23/02/2025,4.81,6,3458.92,0.7,,,,,,
E-5179,Marketing,Female,30,26/11/2024,1.58,9,11467.01,0.9,,,,,,
E-5180,IT,Female,23,29/06/2021,3.83,13,4792.12,4.3,,,,,,
E-5181,Operations,Male,39,12/02/2016,3.7,1,5439.76,9.7,,,,,,
E-5182,IT,Female,28,19/04/2019,5,15,14785.95,6.5,,,,,,
E-5183,HR,Female,44,07/04/2010,3.85,4,11959.9,15.6,,,,,,
E-5184,Marketing,Female,25,10/05/2025,2.23,2,12680.67,0.5,,,,,,
E-5185,Sales,Female,46,08/10/2012,4.23,10,4549.35,13.1,,,,,,
E-5186,Finance,Male,27,13/12/2019,2.69,0,3433.27,5.9,,,,,,
E-5187,Operations,Male,27,26/06/2017,1.65,7,9341.47,8.4,,,,,,
E-5188,Marketing,Female,37,22/09/2016,3.94,2,9010.39,9.1,,,,,,
E-5189,HR,Male,28,19/06/2010,3.97,7,9663.65,15.4,,,,,,
E-5190,IT,Female,41,08/11/2013,2.31,0,12155.25,12,,,,,,
E-5191,Finance,Male,33,06/02/2018,2.19,13,3260.71,7.7,,,,,,
E-5192,Operations,Female,22,08/02/2020,4.01,4,7636,5.7,,,,,,
E-5193,HR,Male,33,03/02/2015,4.55,13,14266.7,10.8,,,,,,
E-5194,Sales,Male,47,27/04/2019,4.92,1,9934.07,6.5,,,,,,
E-5195,HR,Female,60,24/01/2023,2.6,7,12994.57,2.8,,,,,,
E-5196,HR,Male,24,30/01/2010,2.33,5,12585.76,15.8,,,,,,
E-5197,Operations,Female,24,02/04/2010,4.82,9,5194.49,15.6,,,,,,
E-5198,Sales,Male,56,08/04/2024,4,10,6749.34,1.6,,,,,,
E-5199,IT,Female,60,22/11/2024,4.71,2,8733.52,0.9,,,,,,
E-5200,Operations,Female,25,24/05/2013,4.43,15,6057.53,12.4,,,,,,
E-5201,Operations,Male,24,07/02/2023,4.76,9,4706.58,2.7,,,,,,
E-5202,HR,Male,26,22/07/2021,4.14,8,9091.91,4.3,,,,,,
E-5203,HR,Female,31,04/11/2024,1.81,10,8361.9,1,,,,,,
E-5204,Sales,Male,43,08/01/2017,3.64,3,12662.1,8.8,,,,,,
E-5205,Operations,Female,59,19/10/2021,1.79,1,6084.11,4,,,,,,
E-5206,HR,Female,60,23/11/2013,3.93,12,6419.79,11.9,,,,,,
E-5207,Marketing,Male,41,16/04/2025,1.63,8,14165.82,0.5,,,,,,
E-5208,Marketing,Female,42,04/03/2013,2.08,0,11313.87,12.7,,,,,,
E-5209,Finance,Male,46,12/03/2020,2.47,6,7099.18,5.6,,,,,,
E-5210,IT,Male,37,06/10/2025,2.07,11,4700.48,0.1,,,,,,
E-5211,Operations,Female,43,16/09/2022,2.53,11,10148.51,3.1,,,,,,
E-5212,HR,Female,44,22/06/2010,2.57,5,9093.76,15.4,,,,,,
E-5213,Marketing,Male,48,16/06/2019,3.92,10,3896.81,6.4,,,,,,
E-5214,Marketing,Female,56,09/03/2011,3.52,11,11237.3,14.7,,,,,,
E-5215,HR,Male,55,15/09/2024,2.35,15,11071.95,1.1,,,,,,
E-5216,IT,Female,58,08/06/2014,2.88,10,7782.6,11.4,,,,,,
E-5217,Marketing,Female,45,10/01/2019,2.17,10,14740.83,6.8,,,,,,
E-5218,Sales,Female,59,09/11/2020,2.05,3,14481.49,5,,,,,,
E-5219,IT,Female,55,14/09/2016,2.44,8,11849.47,9.1,,,,,,
E-5220,Operations,Male,47,28/05/2010,2.54,12,10855.17,15.4,,,,,,
E-5221,Operations,Male,31,06/03/2013,3.09,15,7713.75,12.7,,,,,,
E-5222,IT,Male,50,15/10/2010,4.45,14,12819.57,15.1,,,,,,
E-5223,Sales,Female,41,08/08/2023,3.68,15,5956.23,2.2,,,,,,
E-5224,HR,Female,55,27/08/2024,1.55,9,11766.27,1.2,,,,,,
E-5225,Sales,Male,38,07/05/2023,2.11,3,5965.43,2.5,,,,,,
E-5226,HR,Male,29,11/04/2019,2.61,8,10629.83,6.6,,,,,,
E-5227,Marketing,Female,54,23/06/2018,3.27,11,7051.27,7.4,,,,,,
E-5228,Finance,Male,60,23/07/2025,3.21,0,14012.99,0.3,,,,,,
E-5229,Marketing,Male,26,18/04/2019,1.54,6,14687.72,6.5,,,,,,
E-5230,Operations,Female,56,22/04/2020,4.31,15,3170.8,5.5,,,,,,
E-5231,HR,Male,49,01/06/2010,2.85,13,7944.66,15.4,,,,,,
E-5232,Finance,Female,45,19/02/2014,3.89,10,6058.42,11.7,,,,,,
E-5233,Operations,Male,59,11/01/2019,2.51,13,14043.12,6.8,,,,,,
E-5234,Operations,Male,57,22/04/2014,4.23,4,13136.66,11.5,,,,,,
E-5235,Marketing,Male,47,07/12/2022,3.79,11,5288.39,2.9,,,,,,
E-5236,Operations,Female,31,30/04/2019,1.62,3,8760.7,6.5,,,,,,
E-5237,Operations,Male,50,02/10/2011,3.36,12,9039.47,14.1,,,,,,
E-5238,Operations,Female,46,27/06/2023,4.65,15,3583.49,2.4,,,,,,
E-5239,Operations,Male,25,29/09/2019,2.85,7,11329.45,6.1,,,,,,
E-5240,IT,Female,31,13/05/2018,3.97,1,7249.35,7.5,,,,,,
E-5241,IT,Male,25,12/05/2024,2.94,4,11765.25,1.5,,,,,,
E-5242,Operations,Male,58,02/06/2015,2.16,0,13056.72,10.4,,,,,,
E-5243,Marketing,Male,46,18/09/2020,1.69,1,9992.29,5.1,,,,,,
E-5244,Sales,Female,47,28/07/2019,2.52,4,7011.62,6.3,,,,,,
E-5245,HR,Female,59,05/01/2013,2.49,10,11226.27,12.8,,,,,,
E-5246,Sales,Male,46,03/06/2012,4.61,0,12203.88,13.4,,,,,,
E-5247,Operations,Female,49,11/01/2024,3.43,9,6699.23,1.8,,,,,,
E-5248,HR,Female,38,07/04/2025,3.47,7,9439.77,0.6,,,,,,
E-5249,Operations,Female,47,10/01/2023,1.72,11,4288.56,2.8,,,,,,
E-5250,Sales,Male,36,15/07/2017,4.66,6,13793.78,8.3,,,,,,
E-5251,Operations,Female,49,26/05/2012,4.29,15,10416.74,13.4,,,,,,
E-5252,HR,Female,28,22/04/2012,1.55,9,8960.79,13.5,,,,,,
E-5253,IT,Female,58,10/07/2017,2.59,9,5160.12,8.3,,,,,,
E-5254,Finance,Male,51,24/07/2010,2.73,0,9012.94,15.3,,,,,,
E-5255,Operations,Female,37,01/09/2019,4.39,8,9692.52,6.2,,,,,,
E-5256,HR,Male,40,25/10/2023,2.16,0,10920.66,2,,,,,,
E-5257,Operations,Female,24,27/02/2013,2.57,7,6912.46,12.7,,,,,,
E-5258,IT,Female,45,01/01/2021,1.81,15,12974.78,4.8,,,,,,
E-5259,Sales,Female,31,28/05/2014,4.64,5,6505.58,11.4,,,,,,
E-5260,Sales,Female,22,12/02/2010,1.53,7,8246.77,15.7,,,,,,
E-5261,IT,Female,27,30/05/2013,2.17,2,9706.03,12.4,,,,,,
E-5262,IT,Male,53,27/08/2016,3.17,15,14982.14,9.2,,,,,,
E-5263,IT,Female,60,09/04/2019,4.73,13,11540.97,6.6,,,,,,
E-5264,Finance,Female,58,15/10/2022,2.17,1,10070.35,3,,,,,,
E-5265,Finance,Male,55,19/10/2012,3.72,5,3963.46,13,,,,,,
E-5266,HR,Male,51,27/06/2018,3.03,6,8554.69,7.4,,,,,,
E-5267,Finance,Male,52,10/04/2023,4.7,1,10707.34,2.6,,,,,,
E-5268,Marketing,Female,58,15/09/2019,1.61,1,9743.36,6.1,,,,,,
E-5269,Sales,Male,40,10/02/2013,1.97,9,14358.8,12.7,,,,,,
E-5270,HR,Male,24,03/11/2017,4.23,8,11877.39,8,,,,,,
E-5271,IT,Female,59,05/01/2025,4.77,12,9468.12,0.8,,,,,,
E-5272,IT,Female,25,12/07/2019,1.72,14,5590.19,6.3,,,,,,
E-5273,Marketing,Female,29,09/11/2014,2.36,15,8851.74,11,,,,,,
E-5274,IT,Female,55,23/08/2024,4.19,6,13753.18,1.2,,,,,,
E-5275,Sales,Male,43,25/04/2021,1.57,15,10839.36,4.5,,,,,,
E-5276,Finance,Male,56,17/06/2023,1.97,14,3651.49,2.4,,,,,,
E-5277,Operations,Female,41,29/07/2012,1.8,10,5033.51,13.3,,,,,,
E-5278,Operations,Male,37,01/01/2011,3.23,13,11067.24,14.8,,,,,,
E-5279,Operations,Female,42,25/04/2018,2.22,4,4165.69,7.5,,,,,,
E-5280,Marketing,Female,37,13/10/2010,4.88,4,12009.23,15.1,,,,,,
